SACC code,Country of birth,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,Territory
8411,Dominican Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8415,Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,Tasmania
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8421,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8423,St Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8425,Trinidad/Tobago,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Tasmania
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8427,"Virgin Is, Brit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8428,"Virgin Is, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8434,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9103,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9107,"Congo, Rep",0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9108,"Congo, Dem Rep",0,0,10,40,10,40,20,30,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9111,Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9114,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9115,Ghana,0,10,10,0,0,0,0,10,10,10,0,0,10,0,10,10,0,20,20,Tasmania
9116,Guinea,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9118,Liberia,10,10,20,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9122,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9123,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9124,Nigeria,10,10,10,20,20,10,10,10,20,10,30,30,20,30,40,40,0,100,90,Tasmania
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9126,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9127,Sierra Leone,40,40,20,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9128,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9201,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9202,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,Tasmania
9203,Burundi,0,20,20,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,Tasmania
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9206,Eritrea,0,0,0,10,10,10,20,20,10,0,20,20,20,50,60,90,0,0,30,Tasmania
9207,Ethiopia,30,20,40,20,20,20,10,70,10,10,30,40,60,80,100,80,0,10,30,Tasmania
9208,Kenya,10,10,10,10,10,10,10,10,10,0,10,20,20,50,60,30,0,20,50,Tasmania
9211,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9212,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9213,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9214,Mauritius,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,Tasmania
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9216,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9217,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9218,Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9221,Rwanda,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9223,Seychelles,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9224,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,Tasmania
9225,South Africa,60,90,60,100,190,90,60,50,60,30,30,40,40,80,90,80,40,80,120,Tasmania
9226,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9227,Tanzania,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
9228,Uganda,0,10,10,0,0,10,10,10,0,10,10,0,10,0,0,10,0,10,0,Tasmania
9231,Zambia,0,0,0,0,0,10,20,0,10,0,0,0,10,0,0,0,0,0,10,Tasmania
9232,Zimbabwe,20,40,30,30,30,20,10,10,10,10,10,10,10,10,10,10,10,10,30,Tasmania
9299,"S & E Afr, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
0,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasmania
1101,Australia,540,400,620,570,770,480,480,480,510,480,460,450,450,410,380,380,200,320,270,Northern Territory
1102,Norfolk Island(f),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1199,"Aust E T, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1201,New Zealand,390,260,250,280,290,260,370,530,550,350,300,270,330,230,210,150,90,130,200,Northern Territory
1301,New Caledonia,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,10,Northern Territory
1302,PNG,30,40,30,30,40,10,20,20,20,20,10,30,20,20,20,10,0,20,20,Northern Territory
1303,Solomon Islands,10,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,30,0,Northern Territory
1304,Vanuatu,0,0,0,0,0,10,10,0,10,0,0,0,10,0,0,60,190,220,100,Northern Territory
1401,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1402,Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,Northern Territory
1403,Marshall Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1404,"Micronesia, F S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1405,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1406,N Mariana Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1407,Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1501,Cook Islands,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,Northern Territory
1502,Fiji,10,20,10,10,20,20,10,30,40,40,40,30,50,30,50,40,10,120,150,Northern Territory
1503,French Poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1504,Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1505,Samoa,10,0,0,0,10,10,10,10,10,0,10,10,20,0,10,10,0,180,20,Northern Territory
1506,Samoa American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1507,Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1508,Tonga,0,0,0,0,0,0,10,0,10,0,10,10,10,10,0,10,0,0,10,Northern Territory
1511,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1512,Wallis/Futuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1513,Pitcairn Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1599,"Polynesia, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1601,Adelie Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1602,Argentinian A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1603,Australian A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1604,British A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1605,Chilean A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1606,Queen Maud Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
1607,Ross Dependency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
2100,"UK, CIs & IOM",450,330,400,400,520,400,470,740,800,710,630,540,470,340,310,200,60,260,330,Northern Territory
2201,Ireland,40,40,50,80,100,110,130,350,290,170,100,80,70,60,40,20,10,30,100,Northern Territory
2301,Austria,20,20,20,20,10,10,10,10,10,10,0,0,10,0,0,10,0,0,0,Northern Territory
2302,Belgium,20,10,20,10,10,10,10,20,10,10,30,20,20,20,20,10,0,10,10,Northern Territory
2303,France,100,60,60,60,70,70,80,130,170,170,200,150,180,110,200,80,10,40,100,Northern Territory
2304,Germany,230,200,150,150,150,110,160,120,130,140,150,120,160,130,90,70,20,50,50,Northern Territory
2305,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
2306,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
2307,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
2308,Netherlands,70,50,40,40,40,30,40,50,60,40,50,40,50,20,30,30,10,0,20,Northern Territory
2311,Switzerland,40,30,20,30,30,10,30,10,20,10,10,10,10,0,10,10,0,10,10,Northern Territory
2401,Denmark,40,30,30,20,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,Northern Territory
2402,Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
2403,Finland,0,0,10,10,0,0,0,10,10,10,10,10,0,10,10,0,0,0,0,Northern Territory
2404,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
2405,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
2406,Norway,10,10,20,10,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,Northern Territory
2407,Sweden,20,10,20,10,20,10,10,20,20,30,20,20,10,0,10,10,0,0,10,Northern Territory
2408,Aland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
3101,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
3102,Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
3103,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
3104,Italy,40,40,40,30,40,40,30,50,90,90,60,60,60,30,50,30,0,20,40,Northern Territory
3105,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
3106,Portugal,20,10,20,20,30,20,30,20,20,10,10,0,10,10,10,0,0,10,0,Northern Territory
3107,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
3108,Spain,10,20,20,10,10,10,10,10,20,10,10,20,10,10,20,20,0,10,10,Northern Territory
3201,Albania,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,Northern Territory
3202,Bosnia/Herzegov,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,Northern Territory
3203,Bulgaria,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,Northern Territory
3204,Croatia,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
3205,Cyprus,0,0,0,0,0,0,0,10,10,20,10,0,0,0,0,0,0,0,0,Northern Territory
3206,North Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
3207,Greece,50,60,60,50,80,120,100,170,230,160,90,90,60,30,30,40,10,20,30,Northern Territory
3208,Moldova,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,Northern Territory
3211,Romania,10,0,0,0,0,0,10,10,10,10,0,10,10,10,0,0,0,0,0,Northern Territory
3212,Slovenia,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,Northern Territory
3214,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
3215,Serbia,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Northern Territory
3216,Kosovo,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,Northern Territory
3301,Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
3302,Czechia,0,0,0,0,0,10,10,10,10,0,0,0,0,0,10,0,0,0,0,Northern Territory
3303,Estonia,0,0,0,0,20,20,20,60,60,80,40,30,20,20,10,10,0,0,10,Northern Territory
3304,Hungary,10,0,10,10,0,0,0,0,10,10,0,0,10,0,10,10,0,0,0,Northern Territory
3305,Latvia,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,Northern Territory
3306,Lithuania,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,Northern Territory
3307,Poland,10,10,10,0,10,10,10,10,20,10,20,10,20,10,10,10,0,10,10,Northern Territory
3308,Russia,10,0,10,10,10,10,10,10,20,20,10,10,10,10,10,10,0,10,10,Northern Territory
3311,Slovakia,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,Northern Territory
3312,Ukraine,0,0,10,10,0,10,0,10,10,10,10,10,10,10,0,0,0,10,10,Northern Territory
4101,Algeria,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,Northern Territory
4102,Egypt,10,10,10,10,10,10,10,10,10,10,10,0,10,10,20,10,0,20,10,Northern Territory
4103,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
4104,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
4105,Sudan,60,40,10,10,10,10,10,10,10,10,0,10,0,0,0,0,0,0,0,Northern Territory
4106,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
4111,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
4201,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
4202,Gaza Str/W Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
4203,Iran,0,0,0,0,10,10,10,20,240,20,40,10,20,10,10,20,0,30,30,Northern Territory
4204,Iraq,10,10,0,0,10,10,0,0,20,20,10,10,30,10,0,0,0,10,0,Northern Territory
4205,Israel,0,0,0,10,0,0,0,0,0,0,0,10,10,0,10,10,0,0,0,Northern Territory
4206,Jordan,10,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,Northern Territory
4207,Kuwait,0,0,0,10,0,10,0,0,10,0,10,10,0,0,10,0,0,10,0,Northern Territory
4208,Lebanon,10,10,10,0,10,10,10,10,10,10,10,0,10,10,0,0,0,10,10,Northern Territory
4211,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
4212,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Northern Territory
4213,Saudi Arabia,0,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,30,Northern Territory
4214,Syria,0,0,0,0,0,0,0,0,0,0,10,0,50,20,20,0,0,0,0,Northern Territory
4215,Turkey,0,0,0,10,10,0,0,0,10,10,0,10,0,0,10,0,0,0,0,Northern Territory
4216,Unit Arab Emir,0,0,0,0,10,0,0,10,10,10,10,20,10,10,10,10,0,10,20,Northern Territory
4217,Yemen,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
5101,Myanmar,0,0,0,30,40,20,30,20,50,10,10,10,10,10,20,10,10,10,20,Northern Territory
5102,Cambodia,0,10,10,10,10,10,10,20,10,20,10,20,20,20,20,20,10,10,20,Northern Territory
5103,Laos,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,Northern Territory
5104,Thailand,50,50,80,130,90,80,80,70,100,110,120,100,140,90,120,90,10,90,110,Northern Territory
5105,Vietnam,30,20,40,40,70,60,70,60,170,100,80,80,110,110,140,130,30,230,270,Northern Territory
5201,Brunei,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
5202,Indonesia,190,120,100,180,130,130,110,120,120,150,140,180,260,210,250,130,30,110,260,Northern Territory
5203,Malaysia,50,30,80,70,80,60,60,60,60,60,70,80,80,60,100,30,20,40,30,Northern Territory
5204,Philippines,180,240,450,460,640,540,490,720,730,570,600,570,570,460,510,360,70,310,690,Northern Territory
5205,Singapore,100,80,140,130,120,110,140,90,200,90,130,120,160,60,120,50,30,100,60,Northern Territory
5206,Timor-Leste,30,90,30,30,40,40,30,60,30,40,20,40,20,10,30,80,10,80,180,Northern Territory
6101,China,60,80,160,190,200,150,110,130,180,150,150,200,290,290,250,170,30,130,240,Northern Territory
6102,Hong Kong,10,10,20,20,10,20,20,40,60,60,50,40,40,30,40,30,0,40,120,Northern Territory
6103,Macau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
6104,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,Northern Territory
6105,Taiwan,10,10,30,140,150,150,180,240,370,310,230,180,130,80,60,30,10,30,50,Northern Territory
6201,Japan,210,210,160,90,60,50,60,30,90,130,150,160,130,40,30,30,0,20,30,Northern Territory
6202,"Korea, North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
6203,"Korea, South",20,20,30,40,50,50,80,150,120,120,90,100,70,50,50,20,10,10,30,Northern Territory
7101,Bangladesh,10,20,20,20,30,30,40,30,80,60,70,70,80,60,50,50,10,80,160,Northern Territory
7102,Bhutan,0,0,0,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,30,Northern Territory
7103,India,70,130,180,200,240,220,210,430,400,380,460,460,510,420,440,510,80,480,740,Northern Territory
7104,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
7105,Nepal,0,10,30,20,60,30,30,60,120,90,190,240,210,180,240,200,10,230,490,Northern Territory
7106,Pakistan,10,10,20,30,30,30,20,40,60,50,40,50,70,70,80,50,10,130,310,Northern Territory
7107,Sri Lanka,20,20,40,30,50,40,40,60,90,60,110,100,80,100,140,80,20,100,190,Northern Territory
7201,Afghanistan,0,0,10,0,30,10,10,30,50,20,0,0,0,0,0,10,0,740,10,Northern Territory
7202,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
7203,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
7204,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
7205,Kazakhstan,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,10,0,0,0,Northern Territory
7206,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
7207,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
7211,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8101,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8102,Canada,30,50,30,40,60,30,50,160,130,110,230,170,250,120,150,70,30,20,70,Northern Territory
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8104,USA,730,640,480,440,490,500,500,760,730,530,1170,870,1050,630,680,320,320,320,560,Northern Territory
8201,Argentina,0,0,0,0,0,0,0,10,10,0,10,10,10,10,20,10,0,20,20,Northern Territory
8202,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8203,Brazil,70,20,20,20,20,20,10,20,20,10,10,20,10,20,10,20,10,10,30,Northern Territory
8204,Chile,0,0,0,0,0,0,0,10,10,10,10,0,10,10,10,10,0,10,0,Northern Territory
8205,Colombia,0,0,0,0,10,10,10,10,10,10,0,10,10,10,20,10,0,10,40,Northern Territory
8206,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8211,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8212,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8213,Peru,0,0,10,10,0,0,0,10,0,10,10,10,10,0,10,10,0,10,10,Northern Territory
8214,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8215,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8216,Venezuela,0,0,0,0,10,0,0,10,10,10,0,0,10,0,0,0,0,0,0,Northern Territory
8299,"S America, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8302,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8303,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8304,Guatemala,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8305,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8306,Mexico,0,0,0,0,0,10,0,10,10,10,10,10,10,10,10,0,10,0,0,Northern Territory
8307,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8308,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8404,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8405,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8406,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8407,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8411,Dominican Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8415,Jamaica,0,0,0,0,0,0,0,10,10,10,0,0,10,0,10,0,0,0,0,Northern Territory
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Territory
